NombrePlan,ModalidadAtencion,TipoPlan,AmplitudCobertura,PrestacionesRestringidas,Comercializacion,ValorPlan,Copago,Modalidad,GrupoSocioeconomico,GrupoObjetivo,RegionComercializacion,FechaInicioPlan,FechaInfo,CodigoPlan,CodigoIsapre,LineaPlan,Ajusteanual,ModalidadTope,Topeanual,Cobertura parto,Cobertura honorarios,Cobertura copago,ValorCLP,%Cotizacion,Sobre7,ano_mes_inicio,tipo_valor
TE/27,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,2.17,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2000-07-01,2020-07-01,TE/27-71365862,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,80290.0,0.08029,True,2000-07,económico
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.43,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9729677,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,126910.0,0.12691,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.12,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9729679,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,263440.0,0.26344,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.73,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9729682,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,138010.0,0.13801,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.31,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9769942,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,270470.0,0.27047,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,5.99,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9866041,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,221630.0,0.22163,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.29,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9866043,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,121730.0,0.12173,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,2.8,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9883183,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,103600.0,0.1036,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.98,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9883185,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,295260.0,0.29526,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.58,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9902062,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,280460.0,0.28046,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.26,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9902078,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,157620.0,0.15762,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.63,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9902123,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,245310.0,0.24531,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,1.69,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-9902127,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,62530.0,0.06253,False,2001-10,económico
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.46,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-1685226,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,165020.0,0.16502,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.95,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-3848954,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,146150.0,0.14615,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,5.39,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-4417467,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,199430.0,0.19943,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.66,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-6782291,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,246420.0,0.24642,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.25,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-71306514,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,268250.0,0.26825,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.82,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-71307096,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,252340.0,0.25234,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.6,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-71307203,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,170200.0,0.1702,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.97,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-71307324,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,294890.0,0.29489,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,1.87,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-71325157,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,69190.0,0.06919,False,2001-10,económico
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.2,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-71370782,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,118400.0,0.1184,True,2001-10,caro
CGE MATRIMONIALES,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.94,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,CD/28-7279464,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,182780.0,0.18278,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,9.9,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-1263324,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,366300.0,0.3663,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,9.95,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-1263326,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,368150.0,0.36815,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.19,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-14003263,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,118030.0,0.11803,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.31,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-14416517,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,233470.0,0.23347,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,2.36,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-14426197,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,87320.0,0.08732,True,2001-10,económico
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.94,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-14504573,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,182780.0,0.18278,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.47,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-14566284,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,128390.0,0.12839,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.15,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-14654097,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,227550.0,0.22755,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.34,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-14798131,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,123580.0,0.12358,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.48,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-14804023,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,128760.0,0.12876,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,9.22,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-1686603,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,341140.0,0.34114,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,9.82,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-2940461,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,363340.0,0.36334,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.76,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-6745863,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,287120.0,0.28712,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.89,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-71306249,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,254930.0,0.25493,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.53,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-71306404,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,241610.0,0.24161,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.37,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-71306409,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,161690.0,0.16169,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,8.58,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-71306410,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,317460.0,0.31746,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,9.79,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-71306424,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,362229.99999999994,0.36222999999999994,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,8.18,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-71306426,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,302660.0,0.30266,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.89,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-71306427,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,254930.0,0.25493,True,2001-10,caro
CGE JUBILADOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.49,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,JD/28-71306432,107,CONTINUO,0.0,SIN TOPE,0.0,True,True,False,166130.0,0.16613,True,2001-10,caro
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.19,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-8970,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,44030.0,0.04403,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.27,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-8975,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,46990.0,0.04699,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.38,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-8980,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,51059.99999999999,0.051059999999999994,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.38,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-8990,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,51059.99999999999,0.051059999999999994,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.39,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9050,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,51430.0,0.05143,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.47,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9100,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,54390.0,0.05439,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.51,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9140,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,55870.0,0.05587,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.49,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9150,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,55130.0,0.05513,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.57,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9170,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,58090.0,0.05809,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.48,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9200,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,54760.0,0.05476,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.64,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9250,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,60680.0,0.06068,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.67,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9300,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,61790.0,0.06179,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.67,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9310,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,61790.0,0.06179,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.65,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9350,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,61050.0,0.06105,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.82,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9400,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,67340.0,0.06734,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.8,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9450,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,66600.0,0.0666,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.81,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9500,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,66970.0,0.06697,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.85,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9550,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,68450.0,0.06845,False,2006-12,económico
BERLIN 2005,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.91,SI TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-12-01,2020-07-01,YY-9600,107,BERLIN 2005,0.0,UF,2000.0,True,False,False,70670.0,0.07067,True,2006-12,económico
